,FECHA_ENT,FECHA_VEN,CAN_TOT
9918,2022-10-12 00:00:00,2022-10-18,1466.21
9919,2022-10-20 00:00:00,2022-11-02,11900.0
9920,2022-10-19 00:00:00,2022-10-19,413.65500000000003
9921,2022-10-19 00:00:00,2022-10-19,674.6543
9922,2022-10-19 00:00:00,2022-10-19,208.4105
9923,2022-10-19 00:00:00,2022-11-03,1000.0
9924,2022-10-13 00:00:00,2022-10-27,25166.780000000002
9925,2022-10-19 00:00:00,2022-10-19,1763.0814000000003
9926,2022-10-19 00:00:00,2022-11-18,42790.0
9927,2022-10-21 00:00:00,2022-12-18,3600.0000000000005
9928,2022-10-19 00:00:00,2022-10-19,336.3
9929,2022-10-19 00:00:00,2022-10-19,1170.0
9930,2022-10-20 00:00:00,2022-11-19,1018.0
9931,2022-10-20 00:00:00,2022-11-19,2036.0000000000002
9932,2022-10-20 00:00:00,2022-10-20,969.9250000000001
9933,2022-10-17 00:00:00,2022-10-20,906.0500000000001
9934,2022-10-20 00:00:00,2022-10-20,143.10350000000003
9935,2022-10-20 00:00:00,2022-10-20,2263.6005000000005
9936,2022-10-20 00:00:00,2022-10-20,353.45000000000005
9937,2022-10-20 00:00:00,2022-10-20,1850.0000000000002
9938,2022-10-20 00:00:00,2022-10-20,48.040000000000006
9939,2022-10-20 00:00:00,2022-10-20,216.76900000000003
9940,2022-10-20 00:00:00,2022-10-20,1225.0
9941,2022-10-20 00:00:00,2022-10-20,800.0
9942,2022-10-19 00:00:00,2022-10-20,805.5000000000001
